file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableToIntFunction.java,org.apache.commons.lang3.function.FailableToIntFunction,interface,3,4,1,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,1,1,0,2,0,0,0,1,39,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\util\IterableStringTokenizer.java,org.apache.commons.lang3.util.IterableStringTokenizer$Anonymous1,anonymous,0,0,0,0,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NoNullElements$WithArray$WithoutMessage,innerclass,5,5,0,5,4,1,0,7,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,7,0,3,0,3,0,0,0,2,30,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\AbstractCircuitBreaker.java,org.apache.commons.lang3.concurrent.AbstractCircuitBreaker$State$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\AbstractCircuitBreaker.java,org.apache.commons.lang3.concurrent.AbstractCircuitBreaker$State$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableConsumerTest.java,org.apache.commons.lang3.function.FailableConsumerTest,class,4,4,0,4,11,2,0,8,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,0,20,0,24,0,29,1,0,0,10,53,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\mutable\MutableInt.java,org.apache.commons.lang3.mutable.MutableInt,class,2,6,4,2,31,2,0,6,0,0.53333336,0.0,0.0,30,0,30,0,0,0,30,0,0,0,2,1,0,2,0,0,1,0,5,108,19,0,1,0,1,0,1,18,0,6,1,0,0,0,132,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\compare\ComparableUtils.java,org.apache.commons.lang3.compare.ComparableUtils,class,4,18,14,4,12,1,0,8,45,0.0,0.0,0.0,10,9,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,64,9,0,0,0,0,0,2,0,0,6,0,0,1,6,74,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestBCanEqualA,innerclass,2,2,0,2,7,1,0,2,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,24,6,0,3,0,2,0,0,1,0,1,1,0,0,0,14,9,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest,class,18,18,0,18,46,2,0,38,0,0.2173913,0.0,0.0,46,0,0,0,0,46,46,0,0,0,2,2,0,2,0,0,2,0,29,424,0,0,0,0,68,13,271,98,278,53,0,0,7,9,103,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$ExclusiveBetween$WithLong,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,46,0,0,0,0,0,0,2,2,0,2,0,0,2,0,13,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\Failable.java,org.apache.commons.lang3.function.Failable,class,31,35,4,31,58,1,0,46,666,0.0,0.0,0.0,37,36,35,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,40,195,26,1,8,11,0,3,0,5,0,12,4,0,0,20,290,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Functions.java,org.apache.commons.lang3.Functions$FailableSupplier,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\stream\LangCollectorsTest.java,org.apache.commons.lang3.stream.LangCollectorsTest,class,4,5,1,4,22,2,0,26,147,0.80303025,0.0,0.0,22,0,0,5,0,17,17,0,0,0,9,9,0,9,0,0,9,0,67,187,5,0,0,0,0,197,43,9,0,10,0,0,1,1,48,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntConsumer.java,org.apache.commons.lang3.function.FailableIntConsumer,interface,2,4,2,2,3,1,0,2,3,0.6666667,0.0,0.0,3,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,17,2,0,0,0,0,2,0,1,0,2,1,0,0,2,47,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\SystemUtilsTest.java,org.apache.commons.lang3.SystemUtilsTest,class,5,6,1,5,87,2,0,50,325,0.0,0.0,0.0,26,0,1,1,0,24,25,0,0,0,0,0,0,0,0,0,0,0,21,2109,2,4,4,0,0,717,7,79,5,34,2,0,0,0,90,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ToStringBuilderTest.java,org.apache.commons.lang3.builder.ToStringBuilderTest,class,29,31,2,29,101,5,1,98,1891,0.64285713,0.0,0.0,98,0,2,1,0,95,97,0,0,0,3,1,0,3,0,0,3,0,115,794,3,0,1,1,0,443,197,167,278,118,1,0,13,3,206,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableByteConsumer.java,org.apache.commons.lang3.function.FailableByteConsumer,interface,2,3,1,2,3,1,0,2,3,0.6666667,0.0,0.0,3,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,17,2,0,0,0,0,2,0,1,0,2,1,0,0,2,48,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\CharSequenceUtilsBenchmark.java,org.apache.commons.lang3.CharSequenceUtilsBenchmark,class,13,14,1,13,18,1,0,10,0,0.5,0.0,0.0,6,2,6,0,0,0,6,0,0,0,3,0,2,1,0,0,0,0,5,70,11,3,2,0,5,11,15,16,2,14,1,0,0,0,49,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1,innerclass,4,4,0,4,9,1,0,13,0,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,1,0,0,0,0,1,0,0,9,75,0,0,0,0,0,0,0,1,0,1,0,0,3,0,26,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AtomicInitializerObjectTest.java,org.apache.commons.lang3.concurrent.AtomicInitializerObjectTest$Anonymous2,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,9,2,0,0,0,0,0,0,1,0,1,1,0,0,0,9,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AtomicInitializerObjectTest.java,org.apache.commons.lang3.concurrent.AtomicInitializerObjectTest$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrLookup.java,org.apache.commons.lang3.text.StrLookup$MapStrLookup,innerclass,2,2,0,2,3,2,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,1,0,0,0,0,1,0,1,1,0,0,0,45,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\DoubleRange.java,org.apache.commons.lang3.DoubleRange,class,2,4,2,2,4,3,0,4,6,1.0,0.0,0.0,4,2,3,1,0,0,3,0,0,0,1,1,0,1,0,0,1,0,3,15,3,0,0,0,0,0,1,1,0,1,0,0,0,0,87,17,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableByteSupplier.java,org.apache.commons.lang3.function.FailableByteSupplier,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_0,innerclass,4,4,0,4,9,1,0,13,0,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,1,0,0,0,0,1,0,0,9,75,0,0,0,0,0,0,0,1,0,1,0,0,3,0,26,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\mutable\MutableObject.java,org.apache.commons.lang3.mutable.MutableObject,class,3,4,1,3,10,1,0,4,0,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,3,34,7,0,3,0,0,0,1,4,0,3,1,0,0,0,73,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\SerializationUtilsTest.java,org.apache.commons.lang3.SerializableSupplier,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\CallableBackgroundInitializer.java,org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,class,3,5,2,3,5,3,0,3,0,0.2,0.0,0.0,5,0,2,1,2,0,4,0,0,0,1,0,0,1,0,0,1,0,1,21,2,0,0,0,0,1,0,2,0,1,0,0,0,0,129,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ReflectionDiffBuilderTest.java,org.apache.commons.lang3.builder.ReflectionDiffBuilderTest,class,21,21,0,21,26,3,0,52,270,0.76,0.0,0.0,25,0,0,0,0,25,25,0,0,0,1,1,0,1,0,0,1,0,8,337,0,1,0,0,18,11,87,87,0,70,1,0,8,1,80,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AtomicSafeInitializerTest.java,org.apache.commons.lang3.concurrent.AtomicSafeInitializerTest,class,13,13,0,13,6,5,0,14,3,0.33333334,0.0,0.0,6,0,1,0,1,4,6,0,0,0,1,0,0,1,0,0,0,0,4,53,1,0,0,0,0,4,3,7,1,7,1,1,1,2,57,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ArrayUtilsGetDimensionsTest.java,org.apache.commons.lang3.ArrayUtilsGetDimensionsTest$Node,innerclass,1,1,0,1,1,1,0,0,0,0.5,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,8,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$DayInWeekField,innerclass,2,2,0,2,5,1,0,3,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,16,1,0,1,0,0,0,2,2,1,2,0,0,0,0,25,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Conversion.java,org.apache.commons.lang3.Conversion,class,5,8,3,5,300,1,0,19,901,0.95348835,0.0,0.0,43,42,43,0,0,0,43,0,0,0,16,16,0,16,0,0,16,0,23,763,152,28,60,0,50,46,255,153,239,129,3,0,0,0,200,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ObjectUtilsTest.java,org.apache.commons.lang3.ObjectUtilsTest$CharSequenceComparator,innerclass,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\EnumUtilsTest.java,org.apache.commons.lang3.Enum64,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\AbstractBuilderTest.java,org.apache.commons.lang3.builder.AbstractBuilderTest,class,3,18,15,3,8,2,13,5,21,0.0,0.0,0.0,7,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,9,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\Suppliers.java,org.apache.commons.lang3.function.Suppliers,class,1,5,4,1,4,1,0,1,3,0.6666667,0.0,0.0,3,2,3,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,11,2,0,1,0,0,2,0,1,0,1,0,0,0,1,40,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerAnonClassTest.java,org.apache.commons.lang3.concurrent.LazyInitializerAnonClassTest$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassPathUtils.java,org.apache.commons.lang3.ClassPathUtils,class,1,3,2,1,7,1,0,9,21,0.0,0.0,0.0,7,6,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,30,6,0,0,0,0,12,0,0,2,0,0,0,0,0,78,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\CharsetsTest.java,org.apache.commons.lang3.CharsetsTest,class,3,3,0,3,3,2,0,6,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerSingleInstanceTest.java,org.apache.commons.lang3.concurrent.LazyInitializerSingleInstanceTest,class,6,7,1,6,3,5,0,5,0,0.0,0.0,0.0,3,0,1,0,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,2,0,2,0,0,1,0,30,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\Functions.java,org.apache.commons.lang3.Functions$FailablePredicate,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous8,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous7,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous6,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous5,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\compare\ObjectToStringComparatorTest.java,org.apache.commons.lang3.compare.ObjectToStringComparatorTest$Thing,innerclass,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous4,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsTrue$WithMessage,innerclass,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,5,0,2,0,2,0,0,0,2,19,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous3,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrMatcher.java,org.apache.commons.lang3.text.StrMatcher$NoMatcher,innerclass,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36,24,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\Reflection.java,org.apache.commons.lang3.builder.Reflection,class,0,3,3,0,2,1,0,2,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,28,16,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\ToStringBuilderTest.java,org.apache.commons.lang3.builder.ToStringBuilderTest$SelfInstanceVarReflectionTestFixture,innerclass,2,2,0,2,2,1,0,1,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,10,26,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ArchUtils.java,org.apache.commons.lang3.ArchUtils,class,4,6,2,4,17,1,0,19,103,0.8666667,0.0,0.0,15,14,3,12,0,0,4,0,0,0,1,1,0,1,0,0,1,0,23,62,2,0,0,0,0,30,0,1,1,2,1,0,0,1,75,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableIntToLongFunctionTest.java,org.apache.commons.lang3.function.FailableIntToLongFunctionTest,class,3,3,0,3,4,2,0,5,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,6,4,1,6,1,0,0,3,36,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\StrMatcher.java,org.apache.commons.lang3.text.StrMatcher,class,9,20,11,9,21,6,10,6,108,0.9166667,0.0,0.0,16,13,15,0,1,0,16,1,0,0,9,9,0,9,0,0,9,0,3,124,19,0,2,0,0,2,5,9,0,9,1,0,5,0,162,1025,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableToDoubleBiFunctionTest.java,org.apache.commons.lang3.function.FailableToDoubleBiFunctionTest,class,3,3,0,3,4,2,0,6,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,2,4,1,8,1,0,0,3,32,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\FunctionsTest.java,org.apache.commons.lang3.FunctionsTest$Anonymous9,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\MultilineRecursiveToStringStyleTest.java,org.apache.commons.lang3.builder.MultilineRecursiveToStringStyleTest$Account,innerclass,2,2,0,2,2,1,0,0,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,11,1,1,0,0,0,0,1,3,0,3,1,0,0,0,9,8,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\ConcurrentExceptionTest.java,org.apache.commons.lang3.concurrent.ConcurrentExceptionTest,class,6,6,0,6,4,2,0,4,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,3,27,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest$PackagePrivateEmptyInterface,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\test\NotVisibleExceptionFactory.java,org.apache.commons.lang3.test.NotVisibleExceptionFactory,class,1,2,1,1,2,3,0,0,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,0
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest$TestObjectHashCodeExclude,innerclass,1,1,0,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10,8,0
