file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,key,GodClass,TooManyFields,TooManyMethods,CyclomaticComplexity,CouplingBetweenObjects,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,project,ExcessiveParameterList
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\opentelemetry\runtime\src\main\java\io\quarkus\opentelemetry\runtime\exporter\otlp\metrics\NoopMetricExporter.java,io.quarkus.opentelemetry.runtime.exporter.otlp.metrics.NoopMetricExporter,class,6,9,3,6,5,1,0,1,10,1.0,0.0,0.0,5,0,4,1,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,17,4,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0,io/quarkus/opentelemetry/runtime/exporter/otlp/metrics/noopmetricexporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\runtime\src\main\java\io\quarkus\runtime\graal\DisableLoggingFeature.java,io.quarkus.runtime.graal.DisableLoggingFeature,class,3,3,0,3,6,1,0,8,1,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,2,0,3,0,0,3,0,3,27,1,3,0,0,0,3,0,6,1,6,1,0,0,0,38,1,0,io/quarkus/runtime/graal/disableloggingfeature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\liquibase\liquibase\deployment\src\main\java\io\quarkus\liquibase\deployment\LiquibaseProcessor.java,io.quarkus.liquibase.deployment.LiquibaseProcessor,class,50,51,1,50,45,1,0,151,74,0.8974359,0.0,0.0,13,0,1,6,0,6,7,0,0,0,6,6,0,6,0,0,6,0,14,202,17,11,6,3,0,33,4,44,3,49,3,0,0,4,195,0,0,io/quarkus/liquibase/deployment/liquibaseprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-classic\resteasy\runtime\src\main\java\io\quarkus\resteasy\runtime\vertx\JsonArrayReader.java,io.quarkus.resteasy.runtime.vertx.JsonArrayReader,class,9,11,2,9,6,1,0,5,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,3,1,3,0,1,1,4,4,0,4,1,0,0,0,43,1,0,io/quarkus/resteasy/runtime/vertx/jsonarrayreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-classic\resteasy\runtime\src\main\java\io\quarkus\resteasy\runtime\JaxRsPermissionChecker.java,io.quarkus.resteasy.runtime.JaxRsPermissionChecker,class,18,21,3,18,17,1,0,19,0,0.55,0.0,0.0,5,0,0,0,0,5,5,0,0,0,4,0,0,2,0,2,2,0,2,69,6,0,3,0,0,1,0,10,0,7,2,0,0,0,56,1,0,io/quarkus/resteasy/runtime/jaxrspermissionchecker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\security\runtime\src\main\java\io\quarkus\security\runtime\interceptor\SecurityCheckStorageBuilder.java,io.quarkus.security.runtime.interceptor.SecurityCheckStorageBuilder$Anonymous1,anonymous,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0,io/quarkus/security/runtime/interceptor/securitycheckstoragebuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\arc\runtime\src\main\java\io\quarkus\arc\impl\ArcContainerImpl.java,io.quarkus.arc.impl.ArcContainerImpl$Resolvable,innerclass,5,5,0,5,13,1,0,5,0,0.22222222,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,1,0,1,0,2,3,0,3,44,7,0,5,0,2,0,3,11,4,7,2,0,0,0,27,26,0,io/quarkus/arc/impl/arccontainerimpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\mongodb-panache\src\main\java\io\quarkus\it\mongodb\panache\bugs\NeedReflection.java,io.quarkus.it.mongodb.panache.bugs.NeedReflection,class,0,1,1,0,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,io/quarkus/it/mongodb/panache/bugs/needreflection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\jdbc\jdbc-oracle\runtime\src\main\java\io\quarkus\jdbc\oracle\runtime\OracleAgroalConnectionConfigurer.java,io.quarkus.jdbc.oracle.runtime.OracleAgroalConnectionConfigurer,class,4,5,1,4,6,1,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0,0,5,0,1,0,1,1,0,0,0,71,1,0,io/quarkus/jdbc/oracle/runtime/oracleagroalconnectionconfigurer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\pkg\NativeConfig.java,io.quarkus.deployment.pkg.NativeConfig$BuilderImageConfig,interface,5,5,0,5,5,1,0,4,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,3,0,1,0,1,1,0,0,0,87,0,0,io/quarkus/deployment/pkg/nativeconfig,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\test-framework\common\src\main\java\io\quarkus\test\common\QuarkusTestResourceLifecycleManagerComparator.java,io.quarkus.test.common.QuarkusTestResourceLifecycleManagerComparator,class,1,4,3,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,io/quarkus/test/common/quarkustestresourcelifecyclemanagercomparator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\mongodb-client\runtime\src\main\java\io\quarkus\mongodb\runtime\MongoClients.java,io.quarkus.mongodb.runtime.MongoClients$ClusterSettingBuilder,innerclass,5,5,0,5,7,1,0,18,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,26,0,0,1,0,0,0,1,3,0,3,2,0,0,0,15,10,0,io/quarkus/mongodb/runtime/mongoclients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\spring-web\core\runtime\src\main\java\io\quarkus\spring\web\runtime\SpringWebEndpointProvider.java,io.quarkus.spring.web.runtime.SpringWebEndpointProvider$Anonymous1,anonymous,1,1,0,1,6,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,2,0,0,6,3,9,2,4,2,0,0,0,10,-1,0,io/quarkus/spring/web/runtime/springwebendpointprovider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\security-webauthn\src\main\java\io\quarkus\it\security\webauthn\AdminResource.java,io.quarkus.it.security.webauthn.AdminResource,class,4,4,0,4,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,io/quarkus/it/security/webauthn/adminresource,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\core\ExceptionMapping.java,org.jboss.resteasy.reactive.server.core.ExceptionMapping,class,7,16,9,7,38,1,0,36,82,0.7941177,0.0,0.0,17,0,16,1,0,0,16,0,0,0,6,0,0,0,0,6,6,0,1,181,12,8,6,0,0,2,2,15,0,14,4,0,2,0,127,1,0,org/jboss/resteasy/reactive/server/core/exceptionmapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\hibernate-search-orm-elasticsearch\runtime\src\main\java\io\quarkus\hibernate\search\orm\elasticsearch\runtime\graal\Substitute_JandexBehavior.java,io.quarkus.hibernate.search.orm.elasticsearch.runtime.graal.Substitute_JandexBehavior,class,3,3,0,3,1,1,0,0,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,16,0,io/quarkus/hibernate/search/orm/elasticsearch/runtime/graal/substitute_jandexbehavior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\kubernetes\vanilla\deployment\src\main\java\io\quarkus\kubernetes\deployment\KubernetesDeploy.java,io.quarkus.kubernetes.deployment.KubernetesDeploy$Result,innerclass,1,1,0,1,6,1,0,2,11,0.6666667,0.0,0.0,6,3,2,1,0,3,5,0,0,0,2,0,0,2,0,0,2,0,3,23,5,0,0,0,0,0,0,2,0,2,0,0,0,0,13,10,0,io/quarkus/kubernetes/deployment/kubernetesdeploy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\cache\runtime\src\main\java\io\quarkus\cache\runtime\caffeine\CaffeineCacheInfo.java,io.quarkus.cache.runtime.caffeine.CaffeineCacheInfo,class,1,5,4,1,4,1,0,2,0,0.8333333,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,0,6,0,0,0,0,0,2,21,4,0,1,0,0,0,0,1,0,7,1,0,0,0,25,1,0,io/quarkus/cache/runtime/caffeine/caffeinecacheinfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\bootstrap\app-model\src\main\java\io\quarkus\maven\dependency\ArtifactKey.java,io.quarkus.maven.dependency.ArtifactKey,interface,2,29,27,2,19,1,0,10,55,0.0,0.0,0.0,11,5,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1,57,13,0,7,0,0,0,6,6,0,4,1,0,0,0,49,1,0,io/quarkus/maven/dependency/artifactkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\jaxrs\AsyncResponseImpl.java,org.jboss.resteasy.reactive.server.jaxrs.AsyncResponseImpl,class,8,10,2,8,36,1,0,26,77,0.7555555,0.0,0.0,18,0,16,2,0,0,16,0,0,5,5,0,0,5,0,0,1,0,6,139,20,2,5,1,0,0,2,15,0,9,2,0,0,0,62,1,0,org/jboss/resteasy/reactive/server/jaxrs/asyncresponseimpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\arc\runtime\src\main\java\io\quarkus\arc\BeanDestroyer.java,io.quarkus.arc.BeanDestroyer,interface,3,10,7,3,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,1,0,io/quarkus/arc/beandestroyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\websockets-next\runtime\src\main\java\io\quarkus\websockets\next\runtime\Endpoints.java,io.quarkus.websockets.next.runtime.Endpoints$Anonymous15$Anonymous16,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,io/quarkus/websockets/next/runtime/endpoints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\micrometer-prometheus\src\main\java\io\quarkus\it\micrometer\prometheus\SubResource.java,io.quarkus.it.micrometer.prometheus.SubResource,class,3,4,1,3,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,3,0,1,1,1,0,0,0,0,6,1,0,io/quarkus/it/micrometer/prometheus/subresource,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\qute\core\src\main\java\io\quarkus\qute\FragmentSectionHelper.java,io.quarkus.qute.FragmentSectionHelper$Factory,innerclass,17,17,0,17,13,1,0,36,0,0.55,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,4,0,1,0,4,5,0,8,55,4,0,3,0,0,11,5,16,1,11,2,0,0,0,66,9,0,io/quarkus/qute/fragmentsectionhelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\jfr\runtime-api\src\main\java\io\quarkus\jfr\api\IdProducer.java,io.quarkus.jfr.api.IdProducer,interface,0,7,7,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,io/quarkus/jfr/api/idproducer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\rest-client-reactive-multipart\src\main\java\io\quarkus\it\rest\client\multipart\MultipartClient.java,io.quarkus.it.rest.client.multipart.MultipartClient,interface,22,23,1,22,21,1,0,0,210,0.0,0.0,0.0,21,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,44,0,0,0,0,0,0,11,0,25,1,0,io/quarkus/it/rest/client/multipart/multipartclient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\processor\src\main\java\io\quarkus\annotation\processor\documentation\config\discovery\DiscoveryConfigProperty.java,io.quarkus.annotation.processor.documentation.config.discovery.DiscoveryConfigProperty$Builder,innerclass,7,7,0,7,16,1,0,6,44,0.83333325,0.0,0.0,12,0,12,0,0,0,12,0,0,0,15,0,0,15,0,0,4,0,3,73,11,0,1,0,0,0,0,23,0,15,1,0,0,0,38,9,0,io/quarkus/annotation/processor/documentation/config/discovery/discoveryconfigproperty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,1.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest-common\runtime\src\main\java\io\quarkus\resteasy\reactive\common\runtime\ArcThreadSetupAction.java,io.quarkus.resteasy.reactive.common.runtime.ArcThreadSetupAction$Anonymous1,anonymous,0,0,0,0,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,io/quarkus/resteasy/reactive/common/runtime/arcthreadsetupaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\hibernate-envers\runtime\src\main\java\io\quarkus\hibernate\envers\runtime\graal\DisableLoggingFeature.java,io.quarkus.hibernate.envers.runtime.graal.DisableLoggingFeature,class,3,3,0,3,5,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,2,21,1,2,0,0,0,3,0,5,0,5,1,0,0,0,35,1,0,io/quarkus/hibernate/envers/runtime/graal/disableloggingfeature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\tools\codestarts\src\main\java\io\quarkus\devtools\codestarts\CodestartStructureException.java,io.quarkus.devtools.codestarts.CodestartStructureException,class,0,15,15,0,3,4,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,io/quarkus/devtools/codestarts/codestartstructureexception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\gradle\src\main\resources\annotation-processor-simple-module\src\main\java\org\acme\quarkus\domain\Car.java,org.acme.quarkus.domain.Car,class,0,1,1,0,6,1,0,0,3,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,2,0,0,0,0,0,0,4,0,2,0,0,0,0,10,1,0,org/acme/quarkus/domain/car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\elytron-security\runtime\src\main\java\io\quarkus\elytron\security\runtime\ElytronPasswordIdentityProvider.java,io.quarkus.elytron.security.runtime.ElytronPasswordIdentityProvider,class,10,12,2,10,2,1,0,2,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,38,2,0,0,0,0,0,0,1,0,2,0,1,0,0,31,1,0,io/quarkus/elytron/security/runtime/elytronpasswordidentityprovider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\test-framework\junit\src\main\java\io\quarkus\test\junit\util\QuarkusTestProfileAwareClassOrderer.java,io.quarkus.test.junit.util.QuarkusTestProfileAwareClassOrderer,class,10,13,3,10,17,1,0,37,0,0.66,0.0,0.0,5,1,2,2,0,1,3,0,0,0,20,13,0,8,5,7,20,0,13,96,8,1,1,2,0,15,3,36,1,31,2,0,0,5,174,1,0,io/quarkus/test/junit/util/quarkustestprofileawareclassorderer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\devmode-spi\src\main\java\io\quarkus\dev\io\NioThreadPoolThreadFactory.java,io.quarkus.dev.io.NioThreadPoolThreadFactory,class,0,0,0,0,3,1,0,6,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,0,2,0,0,1,0,1,31,2,1,0,0,0,1,0,6,0,5,1,1,0,0,45,1,0,io/quarkus/dev/io/niothreadpoolthreadfactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-classic\resteasy-server-common\deployment\src\main\java\io\quarkus\resteasy\server\common\deployment\ResteasyDeploymentCustomizerBuildItem.java,io.quarkus.resteasy.server.common.deployment.ResteasyDeploymentCustomizerBuildItem,class,2,3,1,2,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,34,17,0,io/quarkus/resteasy/server/common/deployment/resteasydeploymentcustomizerbuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\panache\hibernate-reactive-panache\deployment\src\main\java\io\quarkus\hibernate\reactive\panache\deployment\PanacheHibernateResourceProcessor.java,io.quarkus.hibernate.reactive.panache.deployment.PanacheHibernateResourceProcessor,class,34,34,0,34,21,1,0,42,26,0.8863636,0.0,0.0,8,0,0,0,0,8,8,0,0,0,11,11,0,9,0,2,11,0,4,93,6,8,0,0,0,7,1,23,2,26,2,1,0,2,115,17,0,io/quarkus/hibernate/reactive/panache/deployment/panachehibernateresourceprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\quartz\src\main\java\io\quarkus\it\quartz\ManualScheduledCounter.java,io.quarkus.it.quartz.ManualScheduledCounter,class,12,13,1,12,2,1,0,14,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,1,0,1,0,1,0,0,1,34,1,0,0,0,0,5,3,4,0,5,0,0,3,0,20,1,0,io/quarkus/it/quartz/manualscheduledcounter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\runtime\src\main\java\io\quarkus\vertx\http\runtime\security\HttpSecurityConfiguration.java,io.quarkus.vertx.http.runtime.security.HttpSecurityConfiguration$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,io/quarkus/vertx/http/runtime/security/httpsecurityconfiguration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\runtime\src\main\java\io\quarkus\vertx\http\runtime\security\HttpSecurityConfiguration.java,io.quarkus.vertx.http.runtime.security.HttpSecurityConfiguration$Anonymous2,anonymous,4,4,0,4,11,1,0,14,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,32,9,0,1,0,0,0,0,1,0,1,2,0,0,0,18,-1,0,io/quarkus/vertx/http/runtime/security/httpsecurityconfiguration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\main\src\main\java\io\quarkus\it\websocket\RecodingSocket.java,io.quarkus.it.websocket.RecodingSocket,class,5,5,0,5,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,1,1,1,0,0,0,0,7,1,0,io/quarkus/it/websocket/recodingsocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\opentelemetry\runtime\src\main\java\io\quarkus\opentelemetry\runtime\config\build\SamplerType.java,io.quarkus.opentelemetry.runtime.config.build.SamplerType$Constants,innerclass,0,0,0,0,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,6,0,0,8,0,0,0,0,0,6,0,6,0,6,0,0,0,0,18,8,0,io/quarkus/opentelemetry/runtime/config/build/samplertype,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\kafka-client\runtime\src\main\java\io\quarkus\kafka\client\runtime\graal\SnappyFeature.java,io.quarkus.kafka.client.runtime.graal.SnappyFeature,class,3,4,1,3,4,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,1,0,2,0,0,6,0,8,3,6,2,0,0,0,98,1,0,io/quarkus/kafka/client/runtime/graal/snappyfeature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\builder\src\main\java\io\quarkus\builder\item\EmptyBuildItem.java,io.quarkus.builder.item.EmptyBuildItem,class,1,3,2,1,1,2,1,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,1025,0,io/quarkus/builder/item/emptybuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
